saddr,daddr,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.3.82,172.16.2.204,64533803,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.108470285,10800000.0,12200000.0,33000000.0,1004865.0,64500000.0,10800000.0,12200000.0,33000000.0,1004865.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.108470285,0.0,0,0,0.0,0.0,0.0,0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,7183279.0,0.0,7183279.0,7183279.0,19100000.0,12700000.0,33000000.0,8207356.0,SlowDDoS
172.16.1.110,172.16.0.176,594580,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5.045578391,297290.0,223360.89,455230.0,139350.0,594580.0,594580.0,0.0,594580.0,594580.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,3.363718928,1.681859464,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.2.220,172.16.2.210,284248,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10.55416397,142124.0,199190.566,282973.0,1275.0,282973.0,282973.0,0.0,282973.0,282973.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,7.036109313,3.518054656,0,0,0.0,0.0,0.0,1,0,2,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.2.101,172.16.3.129,9902375,2,2,0,319,0,0,0.0,0.0,319,0,159.5,225.5670632,32.214494,0.403943498,3300791.667,5282302.389,9393329.0,2610.0,9902375.0,9902375.0,0.0,9902375.0,9902375.0,2610.0,2610.0,0.0,2610.0,2610.0,0,0,0,0,72,64,0.201971749,0.201971749,0,319,63.8,142.661137,20352.2,1,1,0,1,4,0,0,0,1,79.75,0.0,159.5,0,0,0,0,0,0,0,0,0,79,65160,502,0,32,509046.0,0.0,509046.0,509046.0,9393329.0,0.0,9393329.0,9393329.0,Application
172.16.0.149,172.16.0.71,2702382,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.110131728,1351191.0,1285678.52,2260303.0,442079.0,0.0,0.0,0.0,0.0,0.0,442079.0,442079.0,0.0,442079.0,442079.0,0,0,0,0,40,64,0.370043909,0.740087819,0,0,0.0,0.0,0.0,1,1,0,0,2,0,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,502,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.1.45,172.16.0.255,72266338,17,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.235240922,4516646.125,4202139.121,15449824.0,843675.0,72266338.0,4516646.125,4202139.121,15449824.0,843675.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,340,0,0.235240922,0.0,0,0,0.0,0.0,0.0,0,0,0,0,17,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,7911604.0,8032237.941,16980484.0,1693891.0,9706305.2,3704277.294,15449824.0,5499554.0,Network
172.16.0.27,172.16.3.177,594852,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5.043271267,297426.0,418795.3049,593559.0,1293.0,593559.0,593559.0,0.0,593559.0,593559.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,3.362180845,1.681090422,0,0,0.0,0.0,0.0,1,0,2,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.0.118,172.16.0.187,506,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3952.56917,506.0,0.0,506.0,506.0,506.0,506.0,0.0,506.0,506.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,3952.56917,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.1.226,172.16.2.140,65123684,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.107487777,10900000.0,12400000.0,33500000.0,1012626.0,65100000.0,10900000.0,12400000.0,33500000.0,1012626.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.107487777,0.0,0,0,0.0,0.0,0.0,0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,7264340.0,0.0,7264340.0,7264340.0,19300000.0,12900000.0,33500000.0,8192033.0,SlowDDoS
172.16.1.214,172.16.0.230,44000,3,4,305,129,305,0,101.6666667,176.0918321,112,0,32.25,53.7672453,9863.636364,159.0909091,7333.333333,16513.03096,40989.0,4.0,2602.0,1301.0,1581.090763,2419.0,183.0,43821.0,14607.0,22881.37819,40989.0,171.0,0,0,0,0,104,136,68.18181818,90.90909091,0,305,54.25,108.4392523,11759.07143,1,2,0,3,6,0,0,0,1,62.0,101.6666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.0.223,172.16.0.14,44321,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45.12533562,44321.0,0.0,44321.0,44321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,22.56266781,22.56266781,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SlowDDoS
172.16.1.188,172.16.0.86,30603,8,0,11200,0,1400,1400,1400.0,0.0,0,0,0.0,0.0,365977.1918,261.4122798,4371.857143,3400.535812,11818.0,1153.0,30603.0,4371.857143,3400.535812,11818.0,1153.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,261.4122798,0.0,1400,1400,1400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1575.0,1400.0,0.0,0,0,0,11200,8,365977,1,1400,0,0,0,0,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.1.54,172.16.2.172,76860435,19,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.247201307,4270024.167,5234795.502,21955195.0,435596.0,76860435.0,4270024.167,5234795.502,21955195.0,435596.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,380,0,0.247201307,0.0,0,0,0.0,0.0,0.0,0,0,0,0,19,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,5540828.0,5430877.064,9381038.0,1700618.0,12058938.75,6792073.636,21955195.0,7582476.0,Network
172.16.0.242,172.16.0.179,244,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8196.721311,244.0,0.0,244.0,244.0,244.0,244.0,0.0,244.0,244.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,8196.721311,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.0.151,172.16.2.96,470,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4255.319149,470.0,0.0,470.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,2127.659574,2127.659574,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.1.143,172.16.3.49,44177,18,0,25200,0,1400,1400,1400.0,0.0,0,0,0.0,0.0,570432.578,407.4518415,2598.647059,776.3002754,3685.0,1172.0,44177.0,2598.647059,776.3002754,3685.0,1172.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,144,0,407.4518415,0.0,1400,1400,1400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1477.777778,1400.0,0.0,0,0,0,25200,18,570432,1,1400,0,0,0,0,17,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.3.64,172.16.2.152,32786339,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.061001016,32800000.0,0.0,32800000.0,32800000.0,32800000.0,32800000.0,0.0,32800000.0,32800000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.061001016,0.0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,32800000.0,0.0,32800000.0,32800000.0,SlowDDoS
172.16.1.67,172.16.1.169,730026,3,2,104,0,52,0,34.66666667,30.022214,0,0,0.0,0.0,142.4606795,6.849071129,182506.5,127602.3272,274554.0,1514.0,730026.0,365013.0,125787.2253,453958.0,276068.0,544314.0,544314.0,0.0,544314.0,544314.0,0,0,0,0,60,40,4.109442677,2.739628452,0,52,26.0,28.48157299,811.2,1,2,2,0,2,0,0,0,0,31.2,34.66666667,0.0,0,0,0,0,0,0,0,20,0,0,8192,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.1.146,172.16.3.252,76104237,20,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.262797458,4005486.158,2924858.346,9795141.0,398041.0,76104237.0,4005486.158,2924858.346,9795141.0,398041.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,400,0,0.262797458,0.0,0,0,0.0,0.0,0.0,0,0,0,0,20,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,5940859.8,5224965.261,13097251.0,1239168.0,7948176.4,1865534.807,9795141.0,5042066.0,Network
172.16.2.38,172.16.3.158,50082,21,0,29400,0,1400,1400,1400.0,0.0,0,0,0.0,0.0,587037.2589,419.3123278,2504.1,1018.689504,6347.0,1159.0,50082.0,2504.1,1018.689504,6347.0,1159.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,168,0,419.3123278,0.0,1400,1400,1400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1466.666667,1400.0,0.0,0,0,0,29400,21,587037,1,1400,0,0,0,0,20,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.3.184,172.16.3.56,64336354,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.108803181,10700000.0,12100000.0,32800000.0,1009478.0,64300000.0,10700000.0,12100000.0,32800000.0,1009478.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.108803181,0.0,0,0,0.0,0.0,0.0,0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,7228496.0,0.0,7228496.0,7228496.0,19000000.0,12500000.0,32800000.0,8209914.0,SlowDDoS
172.16.0.153,172.16.2.200,29551,25,0,11000,0,440,440,440.0,0.0,0,0,0.0,0.0,372237.8261,845.9950594,1231.291667,1333.699675,5098.0,382.0,29551.0,1231.291667,1333.699675,5098.0,382.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,200,0,845.9950594,0.0,440,440,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0,457.6,440.0,0.0,0,0,0,11000,25,372237,1,440,0,0,0,0,24,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.3.20,172.16.1.146,77259889,17,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.232979884,4544699.353,4411726.629,17969210.0,39183.0,77259889.0,4828743.062,4403606.85,18008393.0,441281.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,340,20,0.220036557,0.012943327,0,0,0.0,0.0,0.0,0,0,1,0,17,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,5397762.667,1157939.096,6488875.0,4182932.0,9070041.333,4475288.744,17969210.0,5911605.0,Network
172.16.1.30,172.16.0.108,314468,3,6,60,5400,60,0,20.0,34.64101615,1448,0,900.0,713.4771195,17362.65693,28.61976417,39308.5,46644.59722,119048.0,261.0,172727.0,86363.5,121767.3233,172466.0,261.0,261050.0,52210.0,92010.30295,214411.0,914.0,0,0,0,0,104,200,9.539921391,19.07984278,0,1448,546.0,701.4024047,491965.3333,1,2,0,2,8,0,0,0,2,606.6666667,20.0,900.0,0,0,0,5460,5,40218,0,6,0,600,64240,502,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.1.43,172.16.0.138,144142,2,0,1000,0,1000,0,500.0,707.1067812,0,0,0.0,0.0,6937.603197,13.87520639,144142.0,0.0,144142.0,144142.0,144142.0,144142.0,0.0,144142.0,144142.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,13.87520639,0.0,0,1000,666.6666667,577.3502692,333333.3333,1,1,0,0,0,0,0,0,0,1000.0,500.0,0.0,0,0,0,0,0,0,1,500,0,0,8192,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.0.171,172.16.0.242,396624,5,2,368,0,368,0,73.6,164.5746031,0,0,0.0,0.0,927.8308927,17.6489572,66104.0,52191.78841,120426.0,1951.0,396624.0,99156.0,111213.7364,203397.0,1951.0,163273.0,163273.0,0.0,163273.0,163273.0,0,0,0,0,168,72,12.606398,5.0425592,0,368,46.0,130.1076477,16928.0,1,2,0,1,6,0,0,0,0,52.57142857,73.6,0.0,0,0,0,0,0,0,0,52,0,0,64240,501,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.3.38,172.16.3.90,236,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8474.576271,236.0,0.0,236.0,236.0,236.0,236.0,0.0,236.0,236.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,8474.576271,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.2.107,172.16.1.103,21614,3,4,305,129,305,0,101.6666667,176.0918321,112,0,32.25,53.7672453,20079.57805,323.8641621,3602.333333,6713.30326,16919.0,4.0,4292.0,2146.0,2767.615942,4103.0,189.0,21429.0,7143.0,8715.173894,16919.0,187.0,0,0,0,0,104,136,138.7989266,185.0652355,0,305,54.25,108.4392523,11759.07143,1,2,0,3,6,0,0,0,1,62.0,101.6666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.2.171,172.16.3.20,13546,2,0,7,0,7,0,3.5,4.949747468,0,0,0.0,0.0,516.7577145,147.6450613,13546.0,0.0,13546.0,13546.0,13546.0,13546.0,0.0,13546.0,13546.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,147.6450613,0.0,0,7,4.666666667,4.041451884,16.33333333,1,1,0,0,0,0,0,0,0,7.0,3.5,0.0,0,0,0,0,0,0,1,3,0,0,8192,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.0.218,172.16.0.34,2681572,1,4,1056,0,1056,1056,1056.0,0.0,0,0,0.0,0.0,393.7988613,1.864577942,670393.0,925000.6317,1961078.0,1.0,0.0,0.0,0.0,0.0,0.0,1961323.0,653774.3333,1132158.192,1961078.0,1.0,1,0,0,0,32,152,0.372915588,1.491662353,0,1056,352.0,545.3160551,297369.6,2,0,0,1,5,0,0,0,4,422.4,1056.0,0.0,0,0,0,0,0,0,0,211,0,0,502,501,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.2.224,172.16.2.231,77756,7,4,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,141.4681825,7775.6,13245.77518,39650.0,6.0,77756.0,12959.33333,15661.14856,39954.0,237.0,2012.0,670.6666667,968.5955468,1782.0,6.0,0,0,0,0,224,80,90.02520706,51.44297546,0,0,0.0,0.0,0.0,1,0,6,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.2.148,172.16.3.155,591421,4,0,4380,0,1460,0,1095.0,730.0,0,0,0.0,0.0,7405.891911,6.763371608,197140.3333,128688.701,291728.0,50596.0,591421.0,197140.3333,128688.701,291728.0,50596.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,6.763371608,0.0,0,1460,1168.0,652.9318494,426320.0,1,3,0,0,0,0,0,0,0,1460.0,1095.0,0.0,0,0,0,0,0,0,1,1095,0,0,8192,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.1.247,172.16.3.43,15166107,2,0,1032,0,516,516,516.0,0.0,0,0,0.0,0.0,68.04646703,0.131872998,15200000.0,0.0,15200000.0,15200000.0,15200000.0,15200000.0,0.0,15200000.0,15200000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,0.131872998,0.0,516,516,516.0,0.0,0.0,0,0,0,0,0,0,0,0,0,774.0,516.0,0.0,0,0,0,0,0,0,1,516,0,0,0,0,1,8,0.0,0.0,0.0,0.0,15200000.0,0.0,15200000.0,15200000.0,DrDoS
172.16.3.223,172.16.0.17,75553824,13,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.172062767,6296152.0,4537623.727,13788181.0,1225414.0,75553824.0,6296152.0,4537623.727,13788181.0,1225414.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,260,0,0.172062767,0.0,0,0,0.0,0.0,0.0,0,0,0,0,13,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,7683391.0,0.0,7683391.0,7683391.0,10203570.17,2715905.916,13788181.0,6783514.0,Network
172.16.3.53,172.16.2.33,1625099,3,0,1000,0,1000,0,333.3333333,577.3502692,0,0,0.0,0.0,615.3471265,1.84604138,812549.5,422955.2141,1111624.0,513475.0,1625099.0,812549.5,422955.2141,1111624.0,513475.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,1.84604138,0.0,0,1000,250.0,500.0,250000.0,2,1,0,0,0,0,0,0,0,333.3333333,333.3333333,0.0,0,0,0,0,0,0,1,333,0,0,8192,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.0.72,172.16.1.109,36173,12,0,16800,0,1400,1400,1400.0,0.0,0,0,0.0,0.0,464434.7994,331.7391425,3288.454545,1442.685854,5883.0,1151.0,36173.0,3288.454545,1442.685854,5883.0,1151.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,0,331.7391425,0.0,1400,1400,1400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1516.666667,1400.0,0.0,0,0,0,16800,12,464434,1,1400,0,0,0,0,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.0.231,172.16.1.110,36794101,5,7,530,488,322,27,106.0,126.8345379,488,0,69.71428571,184.4466628,27.66747854,0.326139236,3344918.273,4654865.316,9988809.0,202.0,29200000.0,7298661.25,4859956.667,10000000.0,31902.0,36800000.0,6130119.667,4808035.166,10000000.0,202.0,1,0,0,0,160,224,0.135891348,0.190247888,0,488,103.0769231,164.3758202,27019.41026,1,0,0,6,12,0,0,0,1,111.6666667,106.0,69.71428571,0,0,0,0,0,0,0,44,0,40,502,501,4,32,34795.0,25335.32889,72259.0,18388.0,9163679.75,1133603.068,9988809.0,7571038.0,SlowDDoS
172.16.2.242,172.16.0.16,20772366,6,6,337,488,278,0,56.16666667,109.6693515,488,0,81.33333333,199.2251657,39.71622684,0.577690572,1888396.909,3820067.12,9959213.0,248.0,19200000.0,3844990.4,5235550.065,9987181.0,1740.0,20700000.0,4145600.2,5007257.968,9987018.0,248.0,0,0,0,0,200,200,0.288845286,0.288845286,0,488,63.46153846,148.5634631,22071.10256,1,2,0,4,11,0,0,0,1,68.75,56.16666667,81.33333333,0,0,0,0,0,0,0,28,0,40,64240,507,3,32,59661.0,44820.67043,91354.0,27968.0,9552815.0,574733.5633,9959213.0,9146417.0,SlowDDoS
172.16.0.98,172.16.1.238,1303,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1534.919417,1303.0,0.0,1303.0,1303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,767.4597084,767.4597084,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.3.144,172.16.1.141,63783752,15,1,3220,0,322,0,214.6666667,157.1199117,0,0,0.0,0.0,50.483076,0.250847583,4252250.133,8256813.276,30200000.0,1972.0,63800000.0,4555982.286,8481095.455,30200000.0,1972.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,504,40,0.235169609,0.015677974,0,322,189.4117647,163.3504893,26683.38235,0,4,0,10,13,0,0,0,0,201.25,214.6666667,0.0,0,0,0,1610,5,854,0,201,0,0,64240,65160,10,32,10700000.0,0.0,10700000.0,10700000.0,17700000.0,11500000.0,30200000.0,7722898.0,SlowDDoS
172.16.2.184,172.16.0.183,36977,2,1,43,0,43,0,21.5,30.40559159,0,0,0.0,0.0,1162.885037,81.13151418,18488.5,24072.03615,35510.0,1467.0,36977.0,36977.0,0.0,36977.0,36977.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,54.08767612,27.04383806,0,43,21.5,24.82606158,616.3333333,1,1,1,0,1,0,0,0,0,28.66666667,21.5,0.0,0,0,0,0,0,0,0,14,0,0,8192,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.2.95,172.16.3.106,315869,2,2,1460,0,1460,0,730.0,1032.375901,0,0,0.0,0.0,4622.169317,12.66347758,105289.6667,108841.5194,218039.0,830.0,315869.0,315869.0,0.0,315869.0,315869.0,97000.0,97000.0,0.0,97000.0,97000.0,0,0,0,0,40,40,6.33173879,6.33173879,0,1460,584.0,799.674934,639480.0,1,1,2,0,2,0,0,0,1,730.0,730.0,0.0,0,0,0,0,0,0,0,365,0,0,8192,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.1.148,172.16.3.131,67587670,14,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.207138373,5199051.538,6711788.064,26273472.0,421955.0,67587670.0,5199051.538,6711788.064,26273472.0,421955.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.207138373,0.0,0,0,0.0,0.0,0.0,0,0,0,0,14,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,4238471.667,1236958.282,5474626.0,3000711.0,11620682.0,9812316.62,26273472.0,5821444.0,Network
172.16.3.79,172.16.2.123,72530982,24,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.33089308,3153520.957,2377023.36,8874561.0,434523.0,72530982.0,3153520.957,2377023.36,8874561.0,434523.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,480,0,0.33089308,0.0,0,0,0.0,0.0,0.0,0,0,0,0,24,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,8657726.25,4899219.015,14342049.0,3764613.0,6916435.0,1709902.194,8874561.0,5146682.0,Network
172.16.1.197,172.16.2.171,22679,1,1,322,0,322,322,322.0,0.0,0,0,0.0,0.0,14198.15689,88.18730985,22679.0,0.0,22679.0,22679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32,20,44.09365492,44.09365492,0,322,214.6666667,185.9067867,34561.33333,0,0,1,1,1,0,0,0,1,322.0,322.0,0.0,0,0,0,0,0,0,0,161,0,0,502,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SlowDDoS
172.16.2.119,172.16.2.149,28482,9,0,12600,0,1400,1400,1400.0,0.0,0,0,0.0,0.0,442384.664,315.9890457,3560.25,1287.545589,5940.0,1127.0,28482.0,3560.25,1287.545589,5940.0,1127.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,0,315.9890457,0.0,1400,1400,1400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1555.555556,1400.0,0.0,0,0,0,12600,9,442384,1,1400,0,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.1.197,172.16.0.86,548330,22,34,23362,0,1448,0,1061.909091,643.9545909,0,0,0.0,0.0,42605.73013,102.1282804,9969.636364,31869.84083,164504.0,1.0,548330.0,26110.95238,57354.49087,197487.0,2.0,452275.0,13705.30303,54086.41864,256824.0,1.0,0,0,0,0,716,680,40.12182445,62.00645597,0,1448,435.2631579,665.6679386,443113.8045,1,0,34,1,22,0,0,0,1,443.0357143,1061.909091,0.0,0,0,0,23362,18,42605,0,417,0,0,502,0,17,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
